	Hs	Mm	Rn	Xl	Dm	Ce	Sc
138294	0	1	1	0	0	0	0
138295	0	1	1	0	0	0	0
138296	1	1	1	0	0	0	0
138297	0	1	1	0	0	0	0
138298	0	1	0	0	0	0	0
138299	0	1	1	0	0	0	0
138300	1	0	0	0	0	0	0
138301	0	1	0	0	0	0	0
138302	0	2	0	0	0	0	0
138303	0	1	1	0	0	0	0
138304	0	1	6	0	0	0	0
138305	0	1	1	0	0	0	0
138306	0	2	0	0	0	0	0
138307	0	3	0	0	0	0	0
138308	0	2	0	0	0	0	0
138309	0	1	1	0	0	0	0
138310	0	1	1	0	0	0	0
138311	0	2	0	0	0	0	0
138312	0	2	0	0	0	0	0
138313	0	1	1	0	0	0	0
138314	0	1	0	0	0	0	0
138315	0	1	1	0	0	0	0
138316	0	2	1	0	0	0	0
138317	0	1	0	0	0	0	0
138318	0	1	1	0	0	0	0
138319	0	2	0	0	0	0	0
138320	0	1	0	8	0	0	0
138321	0	1	1	0	0	0	0
138322	0	1	0	0	0	0	0
138323	0	1	0	0	0	0	0
138324	0	1	1	0	0	0	0
138325	1	0	0	0	0	0	0
138326	1	0	0	0	0	0	0
138327	1	0	0	0	0	0	0
138328	1	0	0	0	0	0	0
138329	1	0	0	0	0	0	0
138330	1	0	0	4	0	0	0
138331	1	0	1	0	0	0	0
138332	1	0	0	0	0	0	0
138333	1	0	0	0	0	0	0
138335	1	0	0	0	0	0	0
138336	0	0	2	0	0	0	0
138337	0	1	1	0	0	0	0
138338	1	0	0	1	0	0	0
138339	0	0	0	0	1	0	0
138340	0	0	0	0	1	0	0
138341	0	0	0	0	1	0	0
138342	0	0	0	0	1	0	0
138343	0	0	0	0	1	0	0
138344	0	0	0	0	1	0	0
138345	0	0	0	0	1	0	0
138346	0	0	0	0	1	0	0
138347	0	0	0	0	1	0	0
138348	0	0	0	0	2	0	0
138349	0	0	0	0	1	0	0
138350	0	0	0	0	1	0	0
138351	0	0	0	0	1	0	0
138352	0	0	0	0	1	0	0
138353	0	0	0	0	1	0	0
138354	0	0	0	0	1	0	0
138355	0	0	0	0	1	0	0
138356	0	0	0	0	1	0	0
138357	0	0	1	0	1	0	0
138358	0	0	0	0	1	0	0
138359	0	0	0	0	1	0	0
138360	0	0	0	0	1	0	0
138361	1	0	0	0	1	0	0
138362	0	0	0	0	1	0	0
138363	0	0	0	0	1	0	0
138364	0	0	0	0	1	0	0
138365	0	0	0	1	1	0	0
138366	0	1	1	0	1	0	0
138367	0	0	0	0	1	0	0
138368	0	0	0	0	1	0	0
138369	0	0	0	0	1	0	0
138370	0	0	0	0	1	0	0
138371	0	0	0	0	1	0	0
138372	0	0	0	0	1	0	0
138373	0	0	0	0	1	0	0
138374	0	0	0	0	1	0	0
138375	0	0	0	0	1	0	0
138376	0	0	0	0	1	0	0
138377	0	0	0	0	1	0	0
138378	0	0	0	0	1	0	0
138379	0	0	0	0	2	0	0
138380	0	0	0	0	1	0	0
138381	0	0	0	0	1	0	0
138382	0	0	0	0	2	0	0
138383	0	0	0	0	1	0	0
138384	0	0	0	0	1	0	0
138385	0	0	0	0	1	0	0
138386	0	0	0	0	1	0	0
138387	0	0	0	0	1	0	0
138388	0	0	0	0	1	0	0
138389	0	0	0	0	1	0	0
138390	0	0	0	0	1	0	0
138391	0	0	0	0	1	0	0
138392	0	0	0	0	1	0	0
138393	0	0	0	0	0	2	0
138394	0	0	0	0	0	1	0
138395	0	0	0	0	0	1	0
138396	0	0	0	0	0	1	0
138397	0	0	0	0	0	2	0
138398	1	0	0	0	0	0	0
138399	1	0	0	0	0	0	0
138400	0	1	1	0	0	0	0
138401	0	1	1	0	0	0	0
138402	0	1	1	0	0	0	0
138403	0	1	1	0	0	0	0
138404	0	1	1	0	0	0	0
138405	0	1	1	0	0	0	0
138406	1	1	0	0	0	0	0
138407	0	1	1	0	0	0	0
138408	0	1	2	0	0	0	0
138409	1	0	0	0	0	0	0
138410	0	1	1	0	0	0	0
138411	0	0	1	5	0	0	0
138412	0	0	0	1	0	0	0
138414	0	0	2	0	0	0	0
138415	0	0	2	0	0	0	0
138416	0	1	1	0	0	0	0
138417	1	0	0	0	0	0	0
138418	1	0	0	0	0	0	0
138419	2	0	0	0	0	0	0
138420	1	0	1	0	0	0	0
138421	0	1	1	0	0	0	0
138422	1	0	0	0	0	0	0
138423	1	0	0	0	0	0	0
138425	0	0	1	0	0	0	0
138426	1	0	0	0	0	0	0
138427	0	1	1	0	0	0	0
138428	0	1	8	0	0	0	0
138429	1	0	0	0	0	0	0
138430	0	1	1	1	0	0	0
138431	0	1	1	0	0	0	0
138432	0	0	4	0	0	0	0
138433	1	0	0	0	0	0	0
138434	1	0	0	0	0	0	0
138435	1	0	0	0	0	0	0
138436	0	0	0	0	1	0	0
138437	0	0	0	0	1	0	0
138438	0	0	0	0	1	0	0
138439	0	0	0	0	1	0	0
138441	0	0	0	0	1	0	0
138442	0	1	1	1	0	0	0
138443	0	1	1	0	0	0	0
138444	0	0	2	0	0	0	0
138445	1	1	0	0	0	0	0
138446	1	0	0	0	0	0	0
138447	0	1	1	0	0	0	0
138448	0	0	0	1	0	0	0
138449	0	0	0	1	0	0	0
138450	1	0	0	0	0	0	0
138451	0	1	0	0	0	0	0
138452	0	1	1	0	0	0	0
138453	0	1	1	0	0	0	0
138454	0	1	1	0	0	0	0
138455	0	2	0	0	0	0	0
138456	0	1	1	0	0	0	0
138457	0	0	0	3	0	0	0
138458	0	1	1	0	0	0	0
138459	1	1	1	0	0	0	0
138460	1	1	0	0	0	0	0
138461	0	0	1	0	0	1	0
138462	1	0	0	0	0	0	0
138463	0	0	0	0	0	0	1
138464	0	0	0	0	0	0	1
138465	0	0	0	0	0	0	1
138466	0	0	0	1	0	0	0
138467	0	1	1	0	0	0	0
138468	0	1	1	0	0	0	0
138469	0	1	0	0	0	0	0
138471	0	1	1	0	0	0	0
138472	0	1	1	0	0	0	0
138473	1	0	1	0	0	0	0
138474	0	1	1	0	0	0	0
138475	1	0	0	0	0	0	0
138476	1	0	0	0	0	0	0
138477	1	0	0	0	0	0	0
138478	1	0	1	0	0	0	0
138479	1	0	0	0	0	0	0
138480	0	0	2	0	0	0	0
138481	0	0	2	1	0	0	0
138482	0	0	1	0	0	0	0
138483	1	0	0	0	0	0	0
138484	0	1	0	0	0	0	0
138490	0	0	0	1	0	0	0
138500	0	0	0	1	0	0	0
138504	0	0	0	1	0	0	0
138505	0	0	0	1	0	0	0
138507	0	0	1	0	0	0	0
138508	0	0	0	1	0	0	0
138514	0	0	0	0	1	0	0
138515	0	0	1	0	0	0	0
138516	0	0	0	2	0	0	0
138518	1	0	0	0	0	0	0
138519	1	0	0	0	0	0	0
138520	1	0	0	0	0	0	0
138591	0	0	0	5	0	0	0
138592	0	0	0	2	0	0	0
138593	0	0	0	1	0	0	0
138594	0	0	1	1	0	0	0
138595	0	0	0	1	0	0	0
138596	0	0	0	1	0	0	0
138597	0	0	0	1	0	0	0
138598	0	0	0	1	0	0	0
138599	0	0	0	1	0	0	0
138600	0	0	1	1	0	0	0
138606	0	0	0	1	0	0	0
138607	0	0	0	1	0	0	0
138609	0	0	0	1	0	0	0
138610	0	0	0	1	0	0	0
138611	0	0	0	1	0	0	0
138612	0	0	0	1	0	0	0
138613	0	0	0	1	0	0	0
138614	0	0	0	1	0	0	0
138615	1	0	0	0	0	0	0
138616	0	0	0	0	1	0	0
138618	0	0	0	1	0	0	0
138619	0	0	0	1	0	0	0
138620	0	0	0	1	0	0	0
138621	0	0	0	0	1	0	0
138622	0	0	0	0	1	0	0
138623	0	0	0	0	1	0	0
138624	0	0	0	0	1	0	0
138625	0	0	0	1	0	0	0
138626	1	0	1	0	0	0	0
138627	0	1	0	0	0	0	0
138628	0	1	0	0	0	0	0
138629	1	0	0	0	0	0	0
138630	1	0	0	0	0	0	0
138631	1	0	0	0	0	0	0
138632	0	1	1	0	0	0	0
138633	0	1	1	0	0	0	0
138634	0	1	1	0	0	0	0
138635	0	1	1	0	0	0	0
138636	0	0	1	0	0	0	0
138639	0	0	0	1	0	0	0
138645	0	0	0	1	0	0	0
138646	0	0	1	0	0	0	0
138648	0	0	0	1	0	0	0
138649	0	0	0	1	0	0	0
138650	0	0	3	0	0	0	0
138653	0	1	0	0	0	0	0
138654	0	1	1	0	0	0	0
138655	0	0	1	0	0	0	0
138656	0	0	2	0	0	0	0
138657	0	0	2	0	0	0	0
138658	0	1	9	0	0	0	0
138659	0	0	3	0	0	0	0
138660	0	0	2	0	0	0	0
138661	0	0	2	0	0	0	0
138662	0	0	1	0	0	0	0
138663	0	0	1	0	0	0	0
138664	0	1	1	0	0	0	0
138665	0	0	1	0	0	0	0
138666	0	0	1	0	0	0	0
138667	0	0	1	0	0	0	0
138668	0	0	1	0	0	0	0
138669	0	1	2	0	0	0	0
138670	0	0	2	0	0	0	0
138671	0	0	1	0	0	0	0
138672	0	0	1	0	0	0	0
138673	0	1	1	0	0	0	0
138674	0	0	3	0	0	0	0
138675	0	1	1	0	0	0	0
138679	0	1	1	0	0	0	0
138680	1	0	0	0	0	0	0
138686	0	1	1	0	0	0	0
138687	1	0	0	0	0	0	0
138691	0	0	1	0	0	0	0
138692	0	0	1	0	0	0	0
138693	0	0	1	0	0	0	0
138694	0	0	1	0	0	0	0
138697	0	0	0	1	0	0	0
138702	0	0	1	0	0	0	0
138704	0	0	0	1	0	0	0
138705	0	0	1	0	0	0	0
138707	1	0	0	0	0	0	0
138711	0	0	1	0	0	0	0
138713	0	1	0	0	0	0	0
138716	0	0	1	0	0	0	0
138720	0	1	0	0	0	0	0
138730	0	0	1	0	0	0	0
138735	0	0	1	0	0	0	0
138737	0	0	1	0	0	0	0
138738	0	1	1	0	0	0	0
138741	1	0	0	0	0	0	0
138745	0	1	0	0	0	0	0
138747	0	0	1	0	0	0	0
138748	0	0	1	0	0	0	0
138750	0	0	0	1	0	0	0
138753	0	1	0	0	0	0	0
138759	0	0	1	0	0	0	0
138761	0	0	1	0	0	0	0
138763	0	0	2	0	0	0	0
138765	0	0	1	0	0	0	0
138766	0	0	1	0	0	0	0
138769	0	1	0	0	0	0	0
138772	1	0	0	0	0	0	0
138774	0	0	1	0	0	0	0
138775	0	0	1	0	0	0	0
138777	0	0	1	0	0	0	0
138779	0	1	0	0	0	0	0
138780	0	0	1	0	0	0	0
138783	0	1	1	0	0	0	0
138785	1	0	0	0	0	0	0
138788	0	0	1	0	0	0	0
138789	0	0	1	0	0	0	0
138790	2	0	0	0	0	0	0
138791	0	0	1	0	0	0	0
138792	0	0	0	1	0	0	0
138793	0	0	2	0	0	0	0
138794	1	0	0	0	0	0	0
138796	0	1	0	0	0	0	0
138801	0	1	0	0	0	0	0
138805	1	0	0	0	0	0	0
138809	0	1	1	0	0	0	0
138817	0	0	0	1	0	0	0
138822	0	7	1	0	0	0	0
138824	0	1	0	0	0	0	0
138827	0	0	1	0	0	0	0
138829	0	0	1	0	0	0	0
138831	0	0	1	0	0	0	0
138833	0	0	1	1	0	0	0
138835	0	0	1	0	0	0	0
138847	0	1	1	0	0	0	0
138848	0	1	1	0	0	0	0
138850	1	0	0	0	0	0	0
138852	0	0	1	0	0	0	0
138853	0	0	1	0	0	0	0
138859	0	0	1	0	0	0	0
138866	0	0	1	0	0	0	0
138869	0	1	1	0	0	0	0
138875	0	0	1	0	0	0	0
138876	0	0	1	0	0	0	0
138878	0	0	0	1	0	0	0
138881	1	0	0	0	0	0	0
138888	0	0	1	0	0	0	0
138890	0	1	1	0	0	0	0
138891	0	0	1	0	0	0	0
138895	0	0	0	1	0	0	0
138896	0	0	1	0	0	0	0
138897	0	0	1	0	0	0	0
138898	1	0	0	0	0	0	0
138899	0	0	1	0	0	0	0
138900	0	0	2	0	0	0	0
138901	0	1	0	0	0	0	0
138903	1	0	0	0	0	0	0
138908	1	0	0	0	0	0	0
138911	0	0	0	1	0	0	0
138913	0	0	1	0	0	0	0
138917	1	0	0	0	0	0	0
138919	0	0	1	0	0	0	0
138924	0	0	1	0	0	0	0
138927	1	0	0	0	0	0	0
138929	1	0	0	0	0	0	0
138931	1	0	0	0	0	0	0
138932	1	0	0	0	0	0	0
138933	0	0	1	0	0	0	0
138934	3	0	0	0	0	0	0
138935	0	0	1	1	0	0	0
138936	2	0	0	0	0	0	0
138940	1	0	0	0	0	0	0
138942	0	0	1	0	0	0	0
138943	1	0	0	0	0	0	0
138947	0	0	1	0	0	0	0
138948	0	1	1	0	0	0	0
138949	1	0	0	0	0	0	0
138951	0	0	0	1	0	0	0
138952	1	0	0	0	0	0	0
138953	3	0	0	0	0	0	0
138957	0	1	1	0	0	0	0
138962	0	1	1	0	0	0	0
138964	0	0	1	0	0	0	0
138968	2	0	0	0	0	0	0
138975	1	0	0	0	0	0	0
138984	0	0	0	1	0	0	0
138985	0	0	0	1	0	0	0
138986	0	0	0	1	0	0	0
138987	0	0	0	1	0	0	0
138989	0	0	0	1	0	0	0
138990	0	0	0	1	0	0	0
138991	0	0	0	1	0	0	0
138993	0	0	0	1	0	0	0
138995	0	0	0	1	0	0	0
138998	0	0	0	1	0	0	0
138999	0	0	0	1	0	0	0
139000	0	0	0	1	0	0	0
139001	0	0	0	1	0	0	0
139003	0	0	0	1	0	0	0
139015	0	0	0	1	0	0	0
139018	0	0	0	1	0	0	0
139021	0	0	0	1	0	0	0
139024	0	0	0	1	0	0	0
139028	0	0	0	1	0	0	0
139029	0	0	0	1	0	0	0
139030	0	0	0	1	0	0	0
139032	0	0	0	1	0	0	0
139035	0	0	0	1	0	0	0
139036	0	0	0	1	0	0	0
139037	0	0	0	1	0	0	0
139038	0	0	0	1	0	0	0
139040	0	0	0	1	0	0	0
139043	0	0	0	1	0	0	0
139049	0	0	0	2	0	0	0
139050	0	0	0	1	0	0	0
139052	0	0	0	1	0	0	0
139056	0	0	0	1	0	0	0
139062	0	0	0	1	0	0	0
139065	0	0	0	1	0	0	0
139067	0	1	1	0	0	0	0
139071	0	0	0	1	0	0	0
139073	0	2	0	0	0	0	0
139074	0	2	0	0	0	0	0
139075	0	1	1	0	0	0	0
139084	0	0	0	5	0	0	0
139091	1	0	0	0	0	0	0
139092	1	0	0	0	0	0	0
139109	0	0	0	1	0	0	0
139110	0	0	0	1	0	0	0
139113	0	0	0	1	0	0	0
139115	0	0	0	1	0	0	0
139121	0	0	0	1	0	0	0
139124	0	0	0	1	0	0	0
139125	0	0	0	1	0	0	0
139128	0	0	0	1	0	0	0
139129	0	0	0	1	0	0	0
139131	0	0	0	1	0	0	0
139133	0	0	0	1	0	0	0
139136	0	0	0	1	0	0	0
139138	0	0	0	1	0	0	0
139139	0	0	0	1	0	0	0
139140	0	0	0	1	0	0	0
139146	0	0	0	1	0	0	0
139147	0	0	0	1	0	0	0
139152	0	0	0	1	0	0	0
139154	0	0	0	1	0	0	0
139162	0	0	0	1	0	0	0
139168	0	0	0	1	0	0	0
139169	0	0	0	1	0	0	0
139170	0	0	0	1	0	0	0
139172	0	0	0	3	0	0	0
139173	0	0	0	1	0	0	0
139174	0	0	0	1	0	0	0
139175	0	0	0	1	0	0	0
139176	0	0	0	1	0	0	0
139177	0	0	0	1	0	0	0
139178	0	0	0	1	0	0	0
139179	0	0	0	1	0	0	0
139184	0	0	0	1	0	0	0
139186	0	0	0	1	0	0	0
139188	0	0	0	1	0	0	0
139193	0	0	0	1	0	0	0
139194	0	0	0	1	0	0	0
139198	0	0	0	1	0	0	0
139201	0	0	0	1	0	0	0
139202	0	0	1	0	0	0	0
139203	0	0	0	1	0	0	0
139204	0	0	0	1	0	0	0
139206	0	0	0	1	0	0	0
139211	0	0	1	0	0	0	0
139212	0	0	0	1	0	0	0
139213	0	0	0	1	0	0	0
139216	1	0	0	0	0	0	0
139217	0	0	0	1	0	0	0
139236	0	0	0	1	0	0	0
139242	0	1	0	0	0	0	0
139244	0	0	1	0	0	0	0
139247	0	0	2	0	0	0	0
139259	0	1	0	0	0	0	0
139260	0	0	0	2	0	0	0
139263	0	0	1	0	0	0	0
139269	0	0	0	1	0	0	0
139279	0	0	1	0	0	0	0
139286	0	0	2	0	0	0	0
139287	0	0	2	0	0	0	0
139288	0	1	1	0	0	0	0
139289	0	0	1	0	0	0	0
139290	0	0	5	0	0	0	0
139291	0	0	1	0	0	0	0
139292	0	0	3	0	0	0	0
139293	0	1	1	0	0	0	0
139294	0	0	2	0	0	0	0
139295	0	0	1	0	0	0	0
139296	0	0	1	0	0	0	0
139297	0	0	2	0	0	0	0
139298	0	0	1	0	0	0	0
139300	0	0	1	0	0	0	0
139301	1	0	0	0	0	0	0
139304	0	0	1	1	0	0	0
139307	0	1	0	0	0	0	0
139316	0	1	1	0	0	0	0
139324	0	0	0	1	0	0	0
139325	0	0	1	0	0	0	0
139329	0	0	1	0	0	0	0
139330	0	0	1	0	0	0	0
139333	1	0	0	0	0	0	0
139340	1	0	0	0	0	0	0
139342	1	0	0	0	0	0	0
139343	1	0	0	0	0	0	0
139344	0	0	0	1	0	0	0
139345	0	1	1	0	0	0	0
139355	1	1	1	1	0	0	0
139358	0	0	0	1	0	0	0
139360	0	0	0	1	0	0	0
139367	0	1	0	0	0	0	0
139369	1	0	0	0	0	0	0
139370	2	0	0	0	0	0	0
139373	0	0	1	0	0	0	0
139375	0	0	1	1	0	0	0
139376	1	0	0	0	0	0	0
139379	0	0	0	1	0	0	0
139384	0	0	0	2	0	0	0
139385	0	0	0	26	0	0	0
139386	0	0	0	1	0	0	0
139387	0	0	0	1	0	0	0
139388	0	0	0	4	0	0	0
139389	0	0	0	4	0	0	0
139390	0	0	0	9	0	0	0
139391	0	0	0	7	0	0	0
139392	0	0	0	4	0	0	0
139393	0	0	0	1	0	0	0
139394	0	0	0	2	0	0	0
139395	0	0	0	4	0	0	0
139396	0	0	0	5	0	0	0
139397	0	0	0	1	0	0	0
139398	0	0	0	8	0	0	0
139399	0	0	0	66	0	0	0
139400	0	0	0	4	0	0	0
139401	0	0	0	1	0	0	0
139402	0	0	0	2	0	0	0
139403	0	0	0	3	0	0	0
139404	0	0	0	1	0	0	0
139405	0	0	0	5	0	0	0
139406	0	0	0	18	0	0	0
139407	0	0	1	1	0	0	0
139408	0	0	0	1	0	0	0
139409	0	0	0	4	0	0	0
139410	0	0	0	1	0	0	0
139411	0	0	0	1	0	0	0
139412	0	0	0	1	0	0	0
139413	0	0	0	1	0	0	0
139414	0	0	0	1	0	0	0
139415	0	0	0	1	0	0	0
139416	0	0	0	16	0	0	0
139417	0	0	1	1	0	0	0
139418	0	0	0	7	0	0	0
139419	0	0	0	1	0	0	0
139420	0	0	0	8	0	0	0
139421	0	0	0	1	0	0	0
139422	0	0	0	5	0	0	0
139423	0	0	0	1	0	0	0
139424	0	0	0	1	0	0	0
139425	0	0	1	1	0	0	0
139426	0	0	0	71	0	0	0
139427	0	0	0	1	0	0	0
139428	0	0	0	1	0	0	0
139429	0	0	0	1	0	0	0
139430	0	0	0	1	0	0	0
139431	0	0	0	1	0	0	0
139432	0	0	0	1	0	0	0
139433	0	0	0	4	0	0	0
139434	0	0	0	3	0	0	0
139435	0	0	0	1	0	0	0
139436	0	0	0	3	0	0	0
139437	0	0	0	8	0	0	0
139438	0	0	0	7	0	0	0
139439	0	0	0	3	0	0	0
139440	0	0	0	1	0	0	0
139441	0	0	0	29	0	0	0
139442	0	0	0	8	0	0	0
139443	0	0	0	1	0	0	0
139444	0	0	0	2	0	0	0
139445	0	0	0	3	0	0	0
139446	0	0	0	29	0	0	0
139447	0	0	0	416	0	0	0
139448	0	0	0	1	0	0	0
139449	0	0	0	2	0	0	0
139450	0	0	0	1	0	0	0
139451	0	0	0	1	0	0	0
139452	0	0	0	1	0	0	0
139453	0	0	0	1	0	0	0
139454	0	0	0	2	0	0	0
139455	0	0	0	1	0	0	0
139456	0	0	0	1	0	0	0
139457	0	0	0	1	0	0	0
139458	0	0	0	4	0	0	0
139459	0	0	0	1	0	0	0
139460	0	0	0	4	0	0	0
139461	0	0	0	2	0	0	0
139462	0	0	0	15	0	0	0
139463	0	0	0	1	0	0	0
139464	0	0	0	1	0	0	0
139465	0	0	0	1	0	0	0
139466	0	0	0	1	0	0	0
139467	0	0	0	1	0	0	0
139468	0	0	0	1	0	0	0
139469	0	0	0	3	0	0	0
139470	0	0	0	7	0	0	0
139471	0	0	0	1	0	0	0
139472	0	0	1	2	0	0	0
139473	0	0	0	1	0	0	0
139474	0	0	0	2	0	0	0
139475	0	0	0	3	0	0	0
139476	0	0	0	1	0	0	0
139477	0	1	1	1	0	0	0
139478	0	0	0	1	0	0	0
139479	0	0	0	1	0	0	0
139480	0	0	0	2	0	0	0
139481	0	0	0	1	0	0	0
139482	0	0	0	1	0	0	0
139483	0	0	0	1	0	0	0
139484	0	0	0	1	0	0	0
139485	0	0	0	1	0	0	0
139486	0	0	0	4	0	0	0
139487	0	0	0	2	0	0	0
139488	0	0	0	2	0	0	0
139489	0	0	0	1	0	0	0
139490	0	0	0	1	0	0	0
139491	0	0	0	1	0	0	0
139492	0	0	0	2	0	0	0
139493	0	0	0	2	0	0	0
139494	0	0	0	2	0	0	0
139495	0	0	0	140	0	0	0
139496	0	0	0	2	0	0	0
139497	0	0	0	2	0	0	0
139498	0	0	0	72	0	0	0
139499	0	0	0	2	0	0	0
139500	0	0	0	2	0	0	0
139501	0	0	0	1	0	0	0
139502	0	0	0	1	0	0	0
139503	0	0	0	1	0	0	0
139504	0	0	0	1	0	0	0
139505	0	0	0	2	0	0	0
139506	0	0	0	2	0	0	0
139507	0	0	0	1	0	0	0
139508	0	0	0	7	0	0	0
139509	0	0	0	2	0	0	0
139510	0	0	0	2	0	0	0
139511	0	0	0	39	0	0	0
139512	0	0	1	2	0	0	0
139513	0	0	0	2	0	0	0
139514	0	0	0	10	0	0	0
139515	0	0	0	1	0	0	0
139516	0	0	0	5	0	0	0
139517	0	0	0	2	0	0	0
139518	0	0	0	39	0	0	0
139519	0	1	1	1	0	0	0
139520	0	0	0	1	0	0	0
139521	0	0	0	2	0	0	0
139522	0	0	0	2	0	0	0
139523	0	0	0	1	0	0	0
139524	0	0	0	1	0	0	0
139525	0	0	0	1	0	0	0
139526	0	0	0	13	0	0	0
139527	0	0	0	14	0	0	0
139528	0	0	0	1	0	0	0
139529	0	0	0	1	0	0	0
139530	0	0	0	4	0	0	0
139531	0	0	0	1	0	0	0
139532	0	0	0	1	0	0	0
139533	0	0	0	1	0	0	0
139534	0	0	0	2	0	0	0
139535	0	0	0	1	0	0	0
139536	0	0	0	1	0	0	0
139537	0	0	0	2	0	0	0
139538	0	0	0	1	0	0	0
139539	0	0	0	1	0	0	0
139540	0	0	0	1	0	0	0
139541	0	0	0	2	0	0	0
139542	0	0	0	2	0	0	0
139543	0	0	0	1	0	0	0
139544	0	0	0	16	0	0	0
139545	0	0	0	1	0	0	0
139546	0	0	0	1	0	0	0
139547	0	0	0	2	0	0	0
139548	0	0	0	2	0	0	0
139549	0	0	0	2	0	0	0
139550	0	0	0	1	0	0	0
139551	0	0	0	2	0	0	0
139552	0	0	0	2	0	0	0
139553	0	0	0	1	0	0	0
139554	0	0	0	4	0	0	0
139555	0	0	0	2	0	0	0
139556	0	0	0	2	0	0	0
139557	0	0	0	1	0	0	0
139558	0	0	0	1	0	0	0
139559	0	0	0	2	0	0	0
139560	0	0	0	20	0	0	0
139561	0	0	0	4	0	0	0
139562	0	0	0	1	0	0	0
139563	0	0	0	2	0	0	0
139564	0	0	0	5	0	0	0
139565	0	0	0	3	0	0	0
139566	0	0	0	9	0	0	0
139567	0	0	0	1	0	0	0
139568	0	0	0	1	0	0	0
139569	0	0	0	3	0	0	0
139570	0	0	0	13	0	0	0
139571	0	0	0	3	0	0	0
139572	0	0	0	2	0	0	0
139573	0	0	0	3	0	0	0
139574	0	0	0	1	0	0	0
139575	0	0	0	5	0	0	0
139576	0	0	0	2	0	0	0
139577	0	0	0	1	0	0	0
139578	0	0	0	3	0	0	0
139579	0	0	0	1	0	0	0
139580	0	0	0	3	0	0	0
139581	0	0	0	3	0	0	0
139582	0	0	0	2	0	0	0
139583	0	0	0	1	0	0	0
139584	0	1	1	1	0	0	0
139585	0	0	0	1	0	0	0
139586	0	0	0	1	0	0	0
139587	0	0	0	1	0	0	0
139588	0	0	0	2	0	0	0
139589	0	0	0	4	0	0	0
139590	0	0	0	1	0	0	0
139591	0	0	0	1	0	0	0
139592	0	0	0	1	0	0	0
139593	0	0	0	1	0	0	0
139594	0	0	0	28	0	0	0
139595	0	0	0	2	0	0	0
139596	0	0	0	1	0	0	0
139597	0	0	0	1	0	0	0
139598	0	0	0	1	0	0	0
139599	0	0	0	1	0	0	0
139600	0	0	0	1	0	0	0
139601	0	0	0	1	0	0	0
139602	0	0	0	1	0	0	0
139603	0	0	0	4	0	0	0
139604	0	0	0	1	0	0	0
139605	0	0	0	7	0	0	0
139606	0	0	0	1	0	0	0
139607	0	0	0	3	0	0	0
139608	0	0	0	4	0	0	0
139609	0	0	0	3	0	0	0
139610	0	0	0	1	0	0	0
139611	0	0	0	1	0	0	0
139612	0	0	0	1	0	0	0
139613	0	0	0	2	0	0	0
139614	0	0	0	4	0	0	0
139615	0	0	0	1	0	0	0
139616	0	0	0	1	0	0	0
139617	0	0	0	1	0	0	0
139618	0	0	0	1	0	0	0
139619	0	0	0	1	0	0	0
139620	0	0	0	1	0	0	0
139621	0	0	0	2	0	0	0
139622	0	0	0	2	0	0	0
139623	0	0	0	2	0	0	0
139624	0	0	0	6	0	0	0
139625	0	0	0	1	0	0	0
139626	0	0	0	1	0	0	0
139627	0	0	0	1	0	0	0
139628	0	0	0	1	0	0	0
139629	0	0	0	4	0	0	0
139630	0	0	0	32	0	0	0
139631	0	0	0	3	0	0	0
139632	0	0	0	2	0	0	0
139633	0	0	0	1	0	0	0
139634	0	0	0	2	0	0	0
139635	0	0	0	1	0	0	0
139636	0	0	0	1	0	0	0
139637	0	0	0	1	0	0	0
139638	0	0	0	1	0	0	0
139639	0	1	0	1	0	0	0
139640	0	0	0	1	0	0	0
139641	0	0	0	2	0	0	0
139642	0	0	0	3	0	0	0
139643	0	0	0	2	0	0	0
139644	0	0	0	1	0	0	0
139645	0	0	0	1	0	0	0
139646	0	0	0	2	0	0	0
139647	0	0	0	3	0	0	0
139648	0	0	0	1	0	0	0
139649	0	0	0	1	0	0	0
139650	0	0	0	1	0	0	0
139651	0	0	0	2	0	0	0
139652	0	0	0	1	0	0	0
139653	0	0	0	2	0	0	0
139654	0	0	0	2	0	0	0
139655	0	0	0	9	0	0	0
139656	0	0	0	2	0	0	0
139657	0	0	0	20	0	0	0
139658	0	0	0	3	0	0	0
139659	0	0	0	1	0	0	0
139660	0	0	0	1	0	0	0
139661	0	1	1	1	0	0	0
139662	0	0	0	2	0	0	0
139663	0	0	0	1	0	0	0
139664	0	2	0	2	0	0	0
139665	0	0	0	6	0	0	0
139666	0	0	0	5	0	0	0
139667	0	0	0	1	0	0	0
139668	0	0	0	1	0	0	0
139669	0	0	0	1	0	0	0
139670	0	0	0	1	0	0	0
139671	0	0	0	2	0	0	0
139672	0	0	0	1	0	0	0
139673	0	0	0	1	0	0	0
139674	0	0	0	1	0	0	0
139675	0	0	0	31	0	0	0
139676	0	0	0	1	0	0	0
139677	0	0	0	5	0	0	0
139678	0	0	0	1	0	0	0
139679	0	0	0	11	0	0	0
139680	0	0	2	1	0	0	0
139681	0	0	0	1	0	0	0
139682	0	0	0	1	0	0	0
139683	0	0	0	2	0	0	0
139684	0	0	0	1	0	0	0
139685	0	0	0	2	0	0	0
139686	0	0	0	1	0	0	0
139687	0	0	0	1	0	0	0
139688	0	0	0	3	0	0	0
139689	0	0	0	3	0	0	0
139690	0	0	0	2	0	0	0
139691	0	0	0	1	0	0	0
